"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 09, 2018","5,880.17","5,899.36","5,911.00","5,862.62","-","-0.08%"
"Jan 08, 2018","5,884.77","5,860.90","5,894.27","5,860.90","-","0.68%"
"Jan 05, 2018","5,845.31","5,808.38","5,856.68","5,806.00","-","0.81%"
"Jan 04, 2018","5,798.26","5,788.06","5,803.87","5,767.57","-","0.57%"
"Jan 03, 2018","5,765.45","5,771.57","5,796.29","5,761.81","-","0.00%"
"Jan 02, 2018","5,765.31","5,786.65","5,798.15","5,744.97","-","-0.19%"
"Jan 01, 2018","5,776.32","5,811.26","5,827.48","5,767.69","-","-0.64%"
"Dec 29, 2017","5,813.73","5,802.27","5,820.82","5,799.37","-","0.36%"
"Dec 28, 2017","5,793.15","5,811.79","5,821.05","5,775.29","-","-0.29%"
"Dec 27, 2017","5,810.26","5,848.95","5,854.52","5,794.91","-","-0.44%"
"Dec 26, 2017","5,835.87","5,838.20","5,845.07","5,819.98","-","0.03%"
"Dec 22, 2017","5,833.99","5,816.58","5,844.70","5,816.54","-","0.31%"
"Dec 21, 2017","5,816.20","5,815.57","5,827.56","5,804.19","-","0.14%"
"Dec 20, 2017","5,807.92","5,840.77","5,847.18","5,803.55","-","-0.41%"
"Dec 19, 2017","5,831.85","5,828.22","5,838.95","5,810.47","-","0.49%"
"Dec 18, 2017","5,803.27","5,765.55","5,842.18","5,616.91","-","0.47%"
"Dec 15, 2017","5,775.99","5,744.77","5,795.65","5,744.77","-","1.16%"
"Dec 14, 2017","5,709.61","5,678.39","5,717.87","5,645.26","-","0.52%"
"Dec 13, 2017","5,680.25","5,717.35","5,743.67","5,666.62","-","-0.68%"
"Dec 12, 2017","5,719.14","5,754.61","5,767.47","5,713.77","-","-0.97%"
"Dec 11, 2017","5,775.24","5,759.53","5,799.77","5,754.94","-","0.53%"
"Dec 08, 2017","5,744.77","5,694.00","5,754.62","5,693.68","-","1.06%"
"Dec 07, 2017","5,684.73","5,638.30","5,692.94","5,638.30","-","0.88%"
"Dec 06, 2017","5,635.32","5,704.32","5,706.60","5,629.16","-","-1.30%"
"Dec 05, 2017","5,709.58","5,683.94","5,721.93","5,653.50","-","0.25%"
"Dec 04, 2017","5,695.57","5,710.77","5,726.70","5,678.47","-","-0.10%"
"Dec 01, 2017","5,701.35","5,771.71","5,783.69","5,693.19","-","-0.94%"
"Nov 30, 2017","5,755.61","5,833.84","5,833.84","5,745.25","-","-1.44%"
"Nov 29, 2017","5,839.69","5,868.22","5,869.78","5,829.63","-","-0.34%"
"Nov 28, 2017","5,859.68","5,854.22","5,886.66","5,848.86","-","0.05%"
"Nov 27, 2017","5,856.54","5,832.56","5,861.57","5,817.13","-","0.33%"
"Nov 24, 2017","5,837.32","5,839.59","5,849.59","5,828.40","-","0.25%"
"Nov 23, 2017","5,822.80","5,838.25","5,842.40","5,798.90","-","-0.21%"
"Nov 22, 2017","5,835.29","5,844.53","5,849.02","5,815.57","-","0.16%"
"Nov 21, 2017","5,826.16","5,846.92","5,865.24","5,817.97","-","-0.07%"
"Nov 20, 2017","5,830.32","5,838.35","5,845.33","5,818.88","-","0.02%"
"Nov 17, 2017","5,829.01","5,815.20","5,866.23","5,814.30","-","1.45%"
"Nov 16, 2017","5,745.79","5,698.58","5,763.51","5,698.09","-","1.02%"
"Nov 15, 2017","5,687.67","5,726.45","5,730.49","5,677.62","-","-0.69%"
"Nov 14, 2017","5,726.91","5,737.63","5,764.70","5,714.96","-","-0.38%"
"Nov 13, 2017","5,748.91","5,820.91","5,828.54","5,743.00","-","-0.74%"
"Nov 10, 2017","5,791.77","5,770.37","5,817.54","5,757.43","-","0.26%"
"Nov 09, 2017","5,776.53","5,776.28","5,801.49","5,738.29","-","0.25%"
"Nov 08, 2017","5,762.07","5,811.78","5,825.62","5,748.66","-","-0.63%"
"Nov 07, 2017","5,798.81","5,881.99","5,894.37","5,791.24","-","-1.28%"
"Nov 06, 2017","5,873.87","5,888.10","5,904.27","5,858.79","-","-0.27%"
"Nov 03, 2017","5,889.92","5,858.17","5,900.69","5,841.18","-","0.72%"
"Nov 02, 2017","5,847.68","5,851.71","5,872.58","5,835.17","-","0.15%"
"Nov 01, 2017","5,838.78","5,766.37","5,850.95","5,766.19","-","1.65%"
"Oct 31, 2017","5,743.75","5,744.95","5,763.61","5,734.78","-","0.09%"
"Oct 30, 2017","5,738.51","5,726.05","5,757.67","5,714.09","-","0.53%"
"Oct 27, 2017","5,708.19","5,729.35","5,730.76","5,700.84","-","-0.33%"
"Oct 26, 2017","5,726.81","5,706.54","5,735.72","5,644.88","-","0.29%"
"Oct 25, 2017","5,710.10","5,761.29","5,790.87","5,640.45","-","1.40%"
"Oct 24, 2017","5,631.48","5,631.58","5,648.76","5,612.25","-","0.37%"
"Oct 23, 2017","5,610.58","5,618.22","5,635.33","5,588.09","-","-0.17%"
"Oct 19, 2017","5,619.89","5,689.48","5,689.48","5,600.69","-","-0.89%"
"Oct 18, 2017","5,670.48","5,690.26","5,694.83","5,659.51","-","-0.86%"
"Oct 17, 2017","5,719.50","5,729.16","5,745.44","5,705.15","-","-0.03%"
"Oct 16, 2017","5,721.20","5,733.70","5,758.36","5,691.83","-","-0.01%"
"Oct 13, 2017","5,721.94","5,667.31","5,737.63","5,666.64","-","1.01%"
"Oct 12, 2017","5,664.84","5,615.73","5,671.59","5,587.67","-","0.96%"
"Oct 11, 2017","5,610.77","5,669.77","5,691.17","5,599.41","-","-0.83%"
"Oct 10, 2017","5,657.71","5,643.93","5,665.82","5,641.16","-","0.33%"
"Oct 09, 2017","5,639.33","5,624.25","5,646.07","5,612.72","-","0.31%"
"Oct 06, 2017","5,622.08","5,601.51","5,634.54","5,601.51","-","0.46%"
"Oct 05, 2017","5,596.35","5,609.40","5,632.22","5,590.92","-","-0.20%"
"Oct 04, 2017","5,607.57","5,592.86","5,630.56","5,586.35","-","0.17%"
"Oct 03, 2017","5,597.90","5,585.18","5,605.57","5,568.28","-","0.66%"
"Sep 29, 2017","5,561.17","5,559.47","5,606.75","5,549.61","-","0.27%"
"Sep 28, 2017","5,546.06","5,507.18","5,554.74","5,476.01","-","0.87%"
"Sep 27, 2017","5,498.31","5,626.81","5,626.99","5,488.52","-","-1.67%"
"Sep 26, 2017","5,591.41","5,592.24","5,609.51","5,545.92","-","0.18%"
"Sep 25, 2017","5,581.48","5,659.49","5,659.55","5,541.92","-","-1.32%"
"Sep 22, 2017","5,656.34","5,758.05","5,758.05","5,649.10","-","-1.96%"
"Sep 21, 2017","5,769.21","5,787.91","5,800.17","5,728.87","-","-0.42%"
"Sep 20, 2017","5,793.70","5,801.39","5,808.51","5,786.18","-","-0.12%"
"Sep 19, 2017","5,800.60","5,821.94","5,822.61","5,792.31","-","-0.12%"
"Sep 18, 2017","5,807.43","5,779.63","5,818.90","5,779.56","-","0.65%"
"Sep 15, 2017","5,769.89","5,759.68","5,783.18","5,744.98","-","-0.14%"
"Sep 14, 2017","5,777.74","5,778.53","5,793.69","5,767.34","-","0.31%"
"Sep 13, 2017","5,760.01","5,775.27","5,791.41","5,753.25","-","-0.12%"
"Sep 12, 2017","5,766.91","5,770.90","5,771.41","5,734.95","-","0.46%"
"Sep 11, 2017","5,740.70","5,707.45","5,758.39","5,705.74","-","0.99%"
"Sep 08, 2017","5,684.67","5,703.62","5,717.90","5,668.10","-","-0.10%"
"Sep 07, 2017","5,690.15","5,684.18","5,707.32","5,674.89","-","0.48%"
"Sep 06, 2017","5,663.24","5,641.53","5,673.89","5,611.40","-","0.18%"
"Sep 05, 2017","5,652.90","5,630.17","5,658.60","5,627.22","-","0.49%"
"Sep 04, 2017","5,625.36","5,664.78","5,669.39","5,594.79","-","-0.66%"
"Sep 01, 2017","5,662.89","5,638.19","5,675.14","5,637.54","-","0.42%"
"Aug 31, 2017","5,638.95","5,631.43","5,645.54","5,604.92","-","0.24%"
"Aug 30, 2017","5,625.29","5,587.18","5,643.22","5,583.42","-","1.08%"
"Aug 29, 2017","5,564.96","5,643.22","5,643.27","5,561.42","-","-1.22%"
"Aug 28, 2017","5,633.88","5,614.37","5,639.65","5,610.76","-","0.67%"
"Aug 24, 2017","5,596.27","5,609.45","5,616.85","5,578.70","-","0.01%"
"Aug 23, 2017","5,595.72","5,522.63","5,599.53","5,522.63","-","1.53%"
"Aug 22, 2017","5,511.17","5,525.05","5,554.06","5,485.93","-","0.03%"
"Aug 21, 2017","5,509.69","5,562.06","5,582.48","5,499.32","-","-0.62%"
"Aug 18, 2017","5,543.97","5,560.24","5,560.62","5,515.61","-","-0.77%"
"Aug 17, 2017","5,587.27","5,608.74","5,616.14","5,567.42","-","-0.17%"
"Aug 16, 2017","5,596.91","5,543.82","5,600.39","5,506.58","-","1.38%"
"Aug 14, 2017","5,520.61","5,483.71","5,542.43","5,480.85","-","0.98%"
"Aug 11, 2017","5,467.25","5,466.15","5,508.46","5,433.14","-","-0.64%"
"Aug 10, 2017","5,502.29","5,574.50","5,575.43","5,473.92","-","-1.50%"
"Aug 09, 2017","5,586.19","5,608.54","5,622.72","5,569.43","-","-0.85%"
"Aug 08, 2017","5,633.98","5,701.85","5,711.84","5,613.26","-","-1.06%"
"Aug 07, 2017","5,694.08","5,680.31","5,714.82","5,671.39","-","0.46%"
"Aug 04, 2017","5,668.14","5,613.97","5,676.75","5,613.04","-","0.61%"
"Aug 03, 2017","5,633.63","5,710.81","5,711.15","5,620.54","-","-1.33%"
"Aug 02, 2017","5,709.51","5,737.78","5,740.93","5,688.01","-","-0.28%"
"Aug 01, 2017","5,725.30","5,736.94","5,741.45","5,697.70","-","0.07%"
"Jul 31, 2017","5,721.18","5,690.06","5,725.88","5,675.64","-","0.82%"
"Jul 28, 2017","5,674.78","5,639.37","5,685.34","5,612.13","-","0.27%"
"Jul 27, 2017","5,659.32","5,608.64","5,689.71","5,607.73","-","1.42%"
"Jul 26, 2017","5,580.08","5,559.84","5,585.67","5,553.22","-","0.48%"
"Jul 25, 2017","5,553.19","5,549.95","5,564.67","5,538.39","-","0.41%"
"Jul 24, 2017","5,530.33","5,517.21","5,546.60","5,507.22","-","0.49%"
"Jul 21, 2017","5,503.61","5,507.90","5,514.01","5,466.01","-","0.07%"
"Jul 20, 2017","5,499.77","5,496.36","5,515.17","5,492.06","-","0.23%"
"Jul 19, 2017","5,486.96","5,482.93","5,492.21","5,466.51","-","0.60%"
"Jul 18, 2017","5,454.36","5,463.61","5,492.49","5,447.57","-","-0.20%"
"Jul 17, 2017","5,465.18","5,458.83","5,474.41","5,444.80","-","0.27%"
"Jul 14, 2017","5,450.21","5,443.05","5,456.00","5,406.64","-","0.12%"
"Jul 13, 2017","5,443.46","5,410.84","5,454.87","5,410.84","-","0.91%"
"Jul 12, 2017","5,394.28","5,379.14","5,401.03","5,352.88","-","0.55%"
"Jul 11, 2017","5,364.93","5,404.39","5,406.28","5,357.47","-","-0.42%"
"Jul 10, 2017","5,387.48","5,378.26","5,398.62","5,360.20","-","0.87%"
"Jul 07, 2017","5,341.10","5,362.68","5,365.56","5,332.90","-","-0.34%"
"Jul 06, 2017","5,359.26","5,332.86","5,378.72","5,331.48","-","0.64%"
"Jul 05, 2017","5,324.98","5,310.63","5,331.02","5,292.49","-","0.54%"
"Jul 04, 2017","5,296.31","5,311.42","5,326.12","5,281.83","-","-0.04%"
"Jul 03, 2017","5,298.48","5,287.45","5,310.16","5,262.40","-","0.33%"
"Jun 30, 2017","5,280.94","5,284.91","5,288.32","5,238.47","-","-0.17%"
"Jun 29, 2017","5,290.04","5,294.01","5,334.17","5,277.32","-","0.19%"
"Jun 28, 2017","5,280.05","5,285.30","5,299.32","5,257.57","-","-0.03%"
"Jun 27, 2017","5,281.41","5,368.67","5,369.26","5,249.46","-","-1.20%"
"Jun 23, 2017","5,345.56","5,407.75","5,411.38","5,332.77","-","-0.96%"
"Jun 22, 2017","5,397.53","5,404.29","5,440.59","5,387.44","-","0.15%"
"Jun 21, 2017","5,389.52","5,389.71","5,404.04","5,369.44","-","-0.05%"
"Jun 20, 2017","5,392.35","5,412.90","5,412.90","5,387.59","-","-0.26%"
"Jun 19, 2017","5,406.50","5,379.25","5,417.60","5,375.32","-","0.77%"
"Jun 16, 2017","5,364.97","5,367.81","5,376.15","5,350.78","-","0.31%"
"Jun 15, 2017","5,348.19","5,367.57","5,367.61","5,331.21","-","-0.29%"
"Jun 14, 2017","5,363.96","5,365.12","5,375.55","5,336.39","-","0.01%"
"Jun 13, 2017","5,363.60","5,341.54","5,394.42","5,341.44","-","0.45%"
"Jun 12, 2017","5,339.70","5,373.21","5,373.23","5,333.50","-","-0.71%"
"Jun 09, 2017","5,377.77","5,340.00","5,384.29","5,326.80","-","0.62%"
"Jun 08, 2017","5,344.61","5,346.08","5,360.68","5,334.85","-","0.28%"
"Jun 07, 2017","5,329.61","5,306.61","5,343.34","5,303.05","-","0.61%"
"Jun 06, 2017","5,297.09","5,331.03","5,333.74","5,290.50","-","-0.36%"
"Jun 05, 2017","5,316.19","5,311.47","5,323.71","5,290.38","-","0.26%"
"Jun 02, 2017","5,302.58","5,280.29","5,307.03","5,274.75","-","0.69%"
"Jun 01, 2017","5,266.00","5,262.07","5,272.87","5,243.71","-","-0.09%"
"May 31, 2017","5,270.63","5,261.08","5,279.39","5,240.61","-","0.46%"
"May 30, 2017","5,246.55","5,218.56","5,252.11","5,200.80","-","0.41%"
"May 29, 2017","5,225.13","5,243.37","5,282.80","5,216.08","-","-0.31%"
"May 26, 2017","5,241.24","5,194.66","5,251.26","5,180.26","-","1.00%"
"May 25, 2017","5,189.40","5,080.30","5,196.33","5,080.30","-","2.28%"
"May 24, 2017","5,073.82","5,099.94","5,121.33","5,056.44","-","-0.31%"
"May 23, 2017","5,089.66","5,123.99","5,134.10","5,066.17","-","-0.62%"
"May 22, 2017","5,121.29","5,191.93","5,197.60","5,113.27","-","-0.70%"
"May 19, 2017","5,157.55","5,179.98","5,215.77","5,126.98","-","-0.27%"
"May 18, 2017","5,171.52","5,204.81","5,223.69","5,164.59","-","-1.38%"
"May 17, 2017","5,244.12","5,260.74","5,264.29","5,232.01","-","-0.19%"
"May 16, 2017","5,254.12","5,245.20","5,258.16","5,217.11","-","0.47%"
"May 15, 2017","5,229.42","5,204.26","5,243.10","5,204.02","-","0.80%"
"May 12, 2017","5,187.67","5,241.25","5,242.21","5,168.65","-","-0.89%"
"May 11, 2017","5,234.08","5,249.90","5,269.17","5,225.12","-","-0.11%"
"May 10, 2017","5,239.59","5,202.94","5,244.18","5,202.86","-","0.95%"
"May 09, 2017","5,190.22","5,211.92","5,219.64","5,182.78","-","-0.18%"
"May 08, 2017","5,199.44","5,192.32","5,222.44","5,180.27","-","0.40%"
"May 05, 2017","5,178.63","5,228.18","5,237.60","5,157.08","-","-0.71%"
"May 04, 2017","5,215.52","5,195.91","5,229.34","5,176.82","-","1.38%"
"May 03, 2017","5,144.55","5,171.24","5,174.94","5,134.61","-","-0.23%"
"May 02, 2017","5,156.54","5,137.51","5,168.16","5,116.96","-","0.70%"
"Apr 28, 2017","5,120.91","5,130.31","5,130.73","5,094.48","-","-0.04%"
"Apr 27, 2017","5,122.78","5,121.66","5,136.97","5,104.01","-","0.02%"
"Apr 26, 2017","5,121.68","5,105.73","5,130.29","5,083.52","-","0.74%"
"Apr 25, 2017","5,084.14","5,048.78","5,086.78","5,046.62","-","1.18%"
"Apr 24, 2017","5,024.94","4,966.37","5,028.65","4,965.47","-","1.43%"
"Apr 21, 2017","4,954.15","4,968.12","4,976.10","4,922.69","-","0.12%"
"Apr 20, 2017","4,948.44","4,924.05","4,965.91","4,920.67","-","0.27%"
"Apr 19, 2017","4,935.04","4,946.29","4,951.67","4,904.11","-","-0.04%"
"Apr 18, 2017","4,936.83","4,956.65","5,004.83","4,931.66","-","-0.19%"
"Apr 17, 2017","4,945.99","4,958.45","4,975.00","4,939.85","-","-0.13%"
"Apr 13, 2017","4,952.54","4,942.51","4,974.07","4,941.79","-","0.14%"
"Apr 12, 2017","4,945.58","4,966.70","4,973.20","4,914.62","-","-0.29%"
"Apr 11, 2017","4,960.00","4,921.69","4,966.11","4,907.69","-","1.03%"
"Apr 10, 2017","4,909.61","4,903.56","4,917.98","4,883.54","-","0.30%"
"Apr 07, 2017","4,895.08","4,906.99","4,933.50","4,885.68","-","-0.52%"
"Apr 06, 2017","4,920.78","4,920.67","4,929.51","4,895.53","-","-0.12%"
"Apr 05, 2017","4,926.54","4,938.55","4,938.79","4,903.99","-","0.01%"
"Apr 03, 2017","4,925.90","4,898.25","4,930.11","4,887.63","-","0.82%"
"Mar 31, 2017","4,885.69","4,910.10","4,910.10","4,882.23","-","-0.52%"
"Mar 30, 2017","4,911.21","4,878.64","4,917.78","4,869.66","-","0.75%"
"Mar 29, 2017","4,874.71","4,853.25","4,878.62","4,846.76","-","0.73%"
"Mar 28, 2017","4,839.23","4,818.23","4,848.49","4,816.33","-","0.93%"
"Mar 27, 2017","4,794.41","4,802.17","4,809.15","4,774.63","-","-0.03%"
"Mar 24, 2017","4,796.05","4,763.30","4,811.80","4,763.29","-","0.87%"
"Mar 23, 2017","4,754.59","4,727.95","4,761.75","4,727.95","-","0.77%"
"Mar 22, 2017","4,718.44","4,752.94","4,752.94","4,712.18","-","-1.15%"
"Mar 21, 2017","4,773.34","4,789.51","4,801.85","4,756.69","-","-0.43%"
"Mar 20, 2017","4,793.78","4,798.96","4,799.55","4,777.54","-","0.03%"
"Mar 17, 2017","4,792.45","4,811.01","4,818.75","4,777.32","-","-0.13%"
"Mar 16, 2017","4,798.80","4,774.77","4,803.83","4,774.77","-","0.81%"
"Mar 15, 2017","4,760.47","4,739.65","4,773.34","4,732.00","-","0.53%"
"Mar 14, 2017","4,735.34","4,732.73","4,753.96","4,716.41","-","2.22%"
"Mar 10, 2017","4,632.45","4,646.62","4,661.27","4,618.57","-","0.01%"
"Mar 09, 2017","4,632.10","4,631.14","4,646.42","4,615.32","-","0.12%"
"Mar 08, 2017","4,626.51","4,619.83","4,638.04","4,597.08","-","0.13%"
"Mar 07, 2017","4,620.33","4,628.38","4,632.05","4,611.73","-","-0.08%"
"Mar 06, 2017","4,623.85","4,608.33","4,649.53","4,607.06","-","0.57%"
"Mar 03, 2017","4,597.70","4,621.89","4,626.69","4,579.06","-","-0.50%"
"Mar 02, 2017","4,620.69","4,693.14","4,699.16","4,614.53","-","-1.11%"
"Mar 01, 2017","4,672.68","4,644.99","4,687.05","4,644.99","-","0.88%"
"Feb 28, 2017","4,631.80","4,634.13","4,649.11","4,627.02","-","0.03%"
"Feb 27, 2017","4,630.48","4,670.08","4,672.61","4,627.41","-","-0.96%"
"Feb 23, 2017","4,675.31","4,678.60","4,704.84","4,668.20","-","-0.04%"
"Feb 22, 2017","4,677.00","4,688.47","4,703.46","4,669.12","-","-0.15%"
"Feb 21, 2017","4,683.98","4,648.06","4,691.72","4,636.66","-","0.86%"
"Feb 20, 2017","4,644.25","4,627.81","4,650.25","4,611.76","-","0.42%"
"Feb 17, 2017","4,624.99","4,678.30","4,704.04","4,611.29","-","1.24%"
"Feb 16, 2017","4,568.53","4,555.05","4,572.69","4,532.65","-","0.58%"
"Feb 15, 2017","4,542.30","4,571.90","4,586.46","4,533.30","-","-0.56%"
"Feb 14, 2017","4,567.70","4,575.70","4,577.93","4,546.83","-","-0.03%"
"Feb 13, 2017","4,569.25","4,582.21","4,583.62","4,534.54","-","0.11%"
"Feb 10, 2017","4,564.21","4,572.27","4,592.67","4,557.71","-","0.04%"
"Feb 09, 2017","4,562.51","4,590.95","4,617.85","4,533.27","-","-0.38%"
"Feb 08, 2017","4,580.11","4,595.97","4,600.13","4,536.58","-","-0.28%"
"Feb 07, 2017","4,592.90","4,597.21","4,609.94","4,580.37","-","-0.08%"
"Feb 06, 2017","4,596.60","4,579.03","4,614.81","4,579.03","-","0.80%"
"Feb 03, 2017","4,560.00","4,541.14","4,564.69","4,524.82","-","0.59%"
"Feb 02, 2017","4,533.33","4,531.13","4,542.22","4,493.80","-","0.28%"
"Feb 01, 2017","4,520.59","4,396.42","4,522.10","4,393.71","-","2.86%"
"Jan 31, 2017","4,394.86","4,418.77","4,425.37","4,388.70","-","-0.49%"
"Jan 30, 2017","4,416.43","4,432.59","4,444.45","4,413.60","-","-0.41%"
"Jan 27, 2017","4,434.78","4,389.58","4,449.79","4,389.39","-","1.37%"
"Jan 25, 2017","4,374.63","4,284.52","4,381.36","4,281.41","-","2.59%"
"Jan 24, 2017","4,264.29","4,232.79","4,269.20","4,232.77","-","1.03%"
"Jan 23, 2017","4,220.75","4,196.17","4,228.15","4,189.32","-","0.51%"
"Jan 20, 2017","4,199.30","4,243.22","4,252.39","4,193.60","-","-1.43%"
"Jan 19, 2017","4,260.15","4,266.39","4,274.91","4,249.31","-","-0.22%"
"Jan 18, 2017","4,269.73","4,258.79","4,298.50","4,257.37","-","0.37%"
"Jan 17, 2017","4,253.97","4,272.77","4,282.06","4,235.99","-","-0.16%"