date,Durable good,overlap,consumer,goods,company,Industry,fast moving consumer goods,loan,Sales,Product,Market
2019-05-26,0.0,1.0,37.0,17.0,38.0,22.0,0.0,50.0,26.0,48.0,58.0
2019-05-27,0.0,1.0,57.0,20.0,44.0,26.0,0.0,68.0,49.0,63.0,63.0
2019-05-28,0.0,1.0,57.0,22.0,47.0,31.0,0.0,64.0,47.0,61.0,59.0
2019-05-29,16.0,1.0,62.0,18.0,48.0,33.0,0.0,65.0,57.0,67.0,60.0
2019-05-30,0.0,1.0,71.0,23.0,47.0,30.0,13.0,66.0,45.0,58.0,62.0
2019-05-31,0.0,1.0,60.0,22.0,46.0,27.0,0.0,58.0,43.0,57.0,57.0
2019-06-01,0.0,1.0,61.0,16.0,44.0,23.0,0.0,63.0,48.0,52.0,51.0
2019-06-02,0.0,1.0,58.0,14.0,39.0,20.0,0.0,54.0,35.0,53.0,50.0
2019-06-03,0.0,1.0,67.0,20.0,46.0,32.0,0.0,71.0,57.0,59.0,59.0
2019-06-04,0.0,1.0,65.0,21.0,47.0,27.0,18.0,62.0,48.0,61.0,60.0
2019-06-05,0.0,1.0,53.0,16.0,41.0,24.0,6.0,46.0,35.0,53.0,53.0
2019-06-06,0.0,1.0,54.0,18.0,47.0,26.0,0.0,70.0,43.0,59.0,62.0
2019-06-07,25.0,1.0,78.0,20.0,48.0,26.0,0.0,71.0,49.0,68.0,59.0
2019-06-08,0.0,1.0,60.0,17.0,42.0,22.0,0.0,55.0,38.0,52.0,51.0
2019-06-09,0.0,1.0,51.0,11.0,36.0,21.0,0.0,47.0,35.0,44.0,47.0
2019-06-10,0.0,1.0,66.0,21.0,49.0,32.0,0.0,72.0,45.0,76.0,60.0
2019-06-11,0.0,1.0,74.0,25.0,52.0,30.0,0.0,71.0,42.0,73.0,61.0
2019-06-12,0.0,1.0,76.0,21.0,48.0,33.0,0.0,65.0,46.0,55.0,58.0
2019-06-13,0.0,1.0,80.0,21.0,49.0,24.0,0.0,66.0,48.0,69.0,58.0
2019-06-14,0.0,1.0,65.0,22.0,49.0,37.0,0.0,66.0,47.0,66.0,56.0
2019-06-15,0.0,1.0,59.0,22.0,42.0,20.0,0.0,67.0,35.0,55.0,52.0
2019-06-16,0.0,1.0,39.0,9.0,31.0,16.0,0.0,39.0,28.0,41.0,38.0
2019-06-17,0.0,1.0,71.0,21.0,47.0,34.0,0.0,71.0,49.0,63.0,58.0
2019-06-18,0.0,1.0,79.0,22.0,53.0,37.0,0.0,70.0,49.0,72.0,62.0
2019-06-19,0.0,1.0,73.0,35.0,53.0,32.0,0.0,66.0,44.0,66.0,56.0
2019-06-20,16.0,1.0,73.0,24.0,52.0,31.0,0.0,67.0,53.0,60.0,59.0
2019-06-21,0.0,1.0,78.0,25.0,48.0,27.0,0.0,67.0,45.0,61.0,63.0
2019-06-22,0.0,1.0,51.0,20.0,40.0,22.0,0.0,55.0,39.0,57.0,49.0
2019-06-23,0.0,1.0,61.0,15.0,37.0,20.0,7.0,50.0,36.0,58.0,50.0
2019-06-24,0.0,1.0,72.0,23.0,50.0,33.0,0.0,68.0,48.0,57.0,64.0
2019-06-25,9.0,1.0,79.0,21.0,51.0,34.0,0.0,69.0,50.0,69.0,61.0
2019-06-26,18.0,1.0,75.0,18.0,51.0,28.0,6.0,67.0,44.0,61.0,64.0
2019-06-27,0.0,1.0,72.0,25.0,49.0,29.0,0.0,61.0,46.0,58.0,58.0
2019-06-28,0.0,1.0,81.0,25.0,49.0,30.0,0.0,71.0,43.0,68.0,57.0
2019-06-29,0.0,1.0,75.0,23.0,43.0,21.0,0.0,64.0,38.0,58.0,47.0
2019-06-30,0.0,1.0,44.0,19.0,38.0,20.0,0.0,46.0,30.0,46.0,47.0
2019-07-01,0.0,1.0,60.0,22.0,51.0,31.0,0.0,71.0,51.0,61.0,56.0
2019-07-02,0.0,1.0,70.0,23.0,46.0,33.0,0.0,58.0,51.0,67.0,54.0
2019-07-03,16.0,1.0,64.0,20.0,50.0,27.0,0.0,64.0,55.0,64.0,53.0
2019-07-04,25.0,1.0,69.0,26.0,49.0,33.0,0.0,70.0,47.0,60.0,58.0
2019-07-05,0.0,1.0,65.0,23.0,48.0,35.0,0.0,83.0,45.0,65.0,60.0
2019-07-06,0.0,1.0,53.0,21.0,42.0,23.0,0.0,72.0,33.0,59.0,50.0
2019-07-07,0.0,1.0,51.0,15.0,41.0,22.0,0.0,63.0,35.0,60.0,54.0
2019-07-08,0.0,1.0,58.0,26.0,52.0,32.0,0.0,82.0,51.0,69.0,66.0
2019-07-09,0.0,1.0,61.0,22.0,48.0,29.0,0.0,67.0,44.0,59.0,59.0
2019-07-10,24.0,1.0,56.0,19.0,46.0,31.0,0.0,60.0,46.0,62.0,51.0
2019-07-11,0.0,1.0,59.0,26.0,51.0,28.0,13.0,72.0,46.0,69.0,57.0
2019-07-12,0.0,1.0,53.0,21.0,55.0,32.0,0.0,72.0,54.0,77.0,61.0
2019-07-13,0.0,1.0,43.0,21.0,46.0,29.0,0.0,60.0,34.0,63.0,56.0
2019-07-14,0.0,1.0,39.0,20.0,42.0,21.0,0.0,48.0,30.0,53.0,43.0
2019-07-15,0.0,1.0,49.0,22.0,53.0,33.0,0.0,77.0,52.0,75.0,60.0
2019-07-16,0.0,,54.0,29.0,55.0,34.0,0.0,80.0,51.0,67.0,57.0
2019-07-17,0.0,,68.0,25.0,57.0,35.0,0.0,77.0,51.0,77.0,66.0
2019-07-18,0.0,,51.0,26.0,54.0,32.0,0.0,68.0,48.0,62.0,59.0
2019-07-19,0.0,,58.0,31.0,53.0,31.0,0.0,75.0,43.0,62.0,61.0
2019-07-20,0.0,,53.0,25.0,46.0,26.0,0.0,73.0,42.0,68.0,52.0
2019-07-21,0.0,,44.0,18.0,41.0,25.0,0.0,58.0,29.0,65.0,46.0
2019-07-22,0.0,,56.0,31.0,52.0,33.0,0.0,82.0,52.0,69.0,63.0
2019-07-23,0.0,,62.0,26.0,54.0,30.0,0.0,74.0,47.0,86.0,60.0
2019-07-24,0.0,,69.0,25.0,50.0,38.0,0.0,76.0,46.0,61.0,63.0
2019-07-25,0.0,,65.0,26.0,53.0,33.0,0.0,76.0,55.0,71.0,61.0
2019-07-26,0.0,,60.0,23.0,49.0,26.0,0.0,66.0,55.0,71.0,61.0
2019-07-27,0.0,,44.0,24.0,46.0,25.0,0.0,60.0,44.0,57.0,59.0
2019-07-28,0.0,,42.0,14.0,41.0,20.0,0.0,54.0,32.0,68.0,51.0
2019-07-29,0.0,,52.0,22.0,57.0,35.0,0.0,76.0,50.0,77.0,62.0
2019-07-30,0.0,,71.0,27.0,55.0,31.0,0.0,77.0,43.0,70.0,62.0
2019-07-31,0.0,,77.0,21.0,51.0,29.0,13.0,77.0,45.0,67.0,64.0
2019-08-01,0.0,,73.0,21.0,57.0,35.0,0.0,71.0,58.0,71.0,70.0
2019-08-02,0.0,,70.0,32.0,51.0,32.0,0.0,67.0,55.0,59.0,64.0
2019-08-03,0.0,,49.0,21.0,42.0,22.0,0.0,64.0,43.0,66.0,56.0
2019-08-04,0.0,,27.0,21.0,37.0,21.0,0.0,49.0,30.0,56.0,51.0
2019-08-05,0.0,,66.0,22.0,50.0,28.0,0.0,74.0,43.0,71.0,70.0
2019-08-06,0.0,,47.0,24.0,50.0,32.0,0.0,74.0,53.0,79.0,75.0
2019-08-07,0.0,,67.0,27.0,50.0,30.0,0.0,80.0,52.0,66.0,61.0
2019-08-08,0.0,,79.0,29.0,48.0,35.0,0.0,79.0,50.0,73.0,64.0
2019-08-09,0.0,,53.0,26.0,50.0,35.0,0.0,73.0,52.0,72.0,65.0
2019-08-10,0.0,,41.0,26.0,43.0,23.0,0.0,61.0,41.0,51.0,57.0
2019-08-11,21.0,,39.0,16.0,39.0,21.0,0.0,56.0,40.0,63.0,58.0
2019-08-12,0.0,,54.0,21.0,50.0,32.0,0.0,66.0,47.0,69.0,72.0
2019-08-13,0.0,,76.0,27.0,52.0,31.0,0.0,75.0,56.0,73.0,73.0
2019-08-14,0.0,,65.0,18.0,48.0,28.0,0.0,67.0,51.0,64.0,61.0
2019-08-15,0.0,,39.0,11.0,34.0,18.0,0.0,48.0,35.0,40.0,56.0
2019-08-16,0.0,,69.0,25.0,50.0,31.0,0.0,73.0,47.0,60.0,67.0
2019-08-17,0.0,,54.0,25.0,43.0,30.0,0.0,75.0,43.0,58.0,64.0
2019-08-18,21.0,,48.0,18.0,43.0,29.0,0.0,63.0,34.0,67.0,52.0
2019-08-19,20.0,,69.0,30.0,59.0,36.0,0.0,85.0,48.0,75.0,68.0
2019-08-20,0.0,,63.0,36.0,57.0,37.0,0.0,84.0,51.0,78.0,65.0
2019-08-21,0.0,,64.0,31.0,60.0,40.0,0.0,87.0,62.0,78.0,70.0
2019-08-22,19.0,,79.0,33.0,61.0,41.0,0.0,89.0,51.0,78.0,67.0
2019-08-23,0.0,,73.0,31.0,51.0,31.0,0.0,76.0,55.0,68.0,66.0
2019-08-24,0.0,,35.0,24.0,46.0,30.0,0.0,78.0,43.0,65.0,63.0
2019-08-25,0.0,,52.0,19.0,44.0,25.0,0.0,55.0,37.0,66.0,56.0
2019-08-26,0.0,,84.0,29.0,54.0,35.0,13.0,81.0,50.0,86.0,67.0
2019-08-27,0.0,,64.0,40.0,59.0,42.0,0.0,86.0,58.0,89.0,72.0
2019-08-28,0.0,,73.0,31.0,61.0,39.0,13.0,81.0,56.0,80.0,69.0
2019-08-29,0.0,,74.0,26.0,58.0,36.0,13.0,79.0,63.0,78.0,74.0
2019-08-30,0.0,,72.0,28.0,56.0,36.0,0.0,81.0,57.0,72.0,65.0
2019-08-31,0.0,,46.0,16.0,48.0,23.0,0.0,76.0,43.0,58.0,59.0
2019-09-01,0.0,,53.0,14.0,44.0,25.0,0.0,64.0,42.0,68.0,58.0
2019-09-02,0.0,,54.0,29.0,46.0,31.0,0.0,72.0,50.0,65.0,64.0
2019-09-03,0.0,,74.0,24.0,54.0,33.0,0.0,90.0,60.0,78.0,66.0
2019-09-04,20.0,,72.0,21.0,51.0,29.0,0.0,86.0,50.0,71.0,71.0
2019-09-05,0.0,,68.0,27.0,52.0,35.0,13.0,80.0,51.0,68.0,67.0
2019-09-06,0.0,,70.0,25.0,69.0,36.0,0.0,85.0,48.0,74.0,61.0
2019-09-07,0.0,,54.0,26.0,46.0,26.0,13.0,75.0,43.0,66.0,57.0
2019-09-08,0.0,,45.0,22.0,46.0,27.0,0.0,58.0,35.0,58.0,56.0
2019-09-09,0.0,,69.0,27.0,55.0,35.0,0.0,84.0,48.0,77.0,69.0
2019-09-10,0.0,,59.0,33.0,54.0,43.0,0.0,74.0,58.0,89.0,74.0
2019-09-11,39.0,,65.0,23.0,58.0,41.0,0.0,75.0,54.0,74.0,67.0
2019-09-12,0.0,,65.0,24.0,55.0,36.0,0.0,75.0,57.0,82.0,65.0
2019-09-13,0.0,,87.0,27.0,56.0,36.0,13.0,75.0,56.0,81.0,68.0
2019-09-14,0.0,,56.0,25.0,47.0,27.0,0.0,63.0,55.0,65.0,55.0
2019-09-15,0.0,,60.0,22.0,47.0,31.0,0.0,59.0,41.0,76.0,61.0
2019-09-16,0.0,,77.0,33.0,60.0,38.0,0.0,93.0,49.0,89.0,76.0
2019-09-17,0.0,,77.0,27.0,60.0,45.0,0.0,79.0,52.0,77.0,63.0
2019-09-18,0.0,,78.0,22.0,58.0,42.0,0.0,83.0,55.0,89.0,70.0
2019-09-19,0.0,,82.0,31.0,60.0,31.0,0.0,85.0,48.0,81.0,67.0
2019-09-20,0.0,,66.0,28.0,57.0,33.0,0.0,82.0,55.0,91.0,80.0
2019-09-21,0.0,,60.0,29.0,50.0,28.0,13.0,77.0,40.0,73.0,61.0
2019-09-22,0.0,,40.0,21.0,47.0,33.0,0.0,66.0,32.0,74.0,58.0
2019-09-23,0.0,,70.0,30.0,57.0,33.0,0.0,85.0,50.0,86.0,78.0
2019-09-24,0.0,,88.0,26.0,60.0,38.0,0.0,79.0,54.0,91.0,77.0
2019-09-25,0.0,,67.0,31.0,60.0,40.0,0.0,76.0,54.0,80.0,72.0
2019-09-26,18.0,,62.0,35.0,69.0,35.0,0.0,79.0,53.0,89.0,73.0
2019-09-27,0.0,,68.0,25.0,56.0,32.0,0.0,71.0,53.0,87.0,70.0
2019-09-28,0.0,,45.0,23.0,48.0,24.0,0.0,66.0,46.0,66.0,58.0
2019-09-29,0.0,,52.0,18.0,43.0,26.0,0.0,62.0,46.0,65.0,61.0
2019-09-30,19.0,,83.0,33.0,59.0,39.0,0.0,82.0,63.0,83.0,72.0
2019-10-01,19.0,,46.0,29.0,52.0,32.0,0.0,78.0,69.0,69.0,72.0
2019-10-02,0.0,,62.0,20.0,50.0,28.0,13.0,62.0,50.0,67.0,72.0
2019-10-03,0.0,,74.0,34.0,52.0,30.0,0.0,84.0,58.0,69.0,73.0
2019-10-04,0.0,,71.0,27.0,52.0,26.0,0.0,95.0,55.0,67.0,70.0
2019-10-05,0.0,,65.0,17.0,42.0,25.0,0.0,94.0,43.0,57.0,62.0
2019-10-06,0.0,,43.0,13.0,38.0,23.0,0.0,78.0,39.0,50.0,61.0
2019-10-07,0.0,,57.0,12.0,49.0,26.0,0.0,78.0,47.0,71.0,75.0
2019-10-08,0.0,,60.0,21.0,42.0,24.0,0.0,71.0,42.0,61.0,65.0
2019-10-09,0.0,,83.0,21.0,53.0,32.0,0.0,100.0,55.0,78.0,67.0
2019-10-10,0.0,,84.0,21.0,52.0,34.0,0.0,94.0,49.0,89.0,70.0
2019-10-11,0.0,,75.0,27.0,51.0,35.0,0.0,85.0,46.0,68.0,68.0
2019-10-12,0.0,,69.0,17.0,48.0,24.0,0.0,74.0,48.0,65.0,58.0
2019-10-13,0.0,,51.0,17.0,39.0,21.0,0.0,63.0,31.0,60.0,59.0
2019-10-14,0.0,,92.0,29.0,56.0,35.0,0.0,92.0,55.0,78.0,74.0
2019-10-15,0.0,,85.0,30.0,59.0,39.0,0.0,87.0,53.0,71.0,67.0
2019-10-16,0.0,,95.0,33.0,57.0,34.0,0.0,88.0,58.0,76.0,64.0
2019-10-17,0.0,,87.0,27.0,47.0,33.0,0.0,70.0,57.0,73.0,67.0
2019-10-18,0.0,,74.0,25.0,57.0,39.0,0.0,81.0,68.0,86.0,75.0
2019-10-19,0.0,,52.0,31.0,49.0,24.0,13.0,69.0,45.0,65.0,61.0
2019-10-20,0.0,,57.0,18.0,39.0,24.0,0.0,60.0,37.0,66.0,67.0
2019-10-21,0.0,,61.0,23.0,48.0,30.0,12.0,80.0,55.0,73.0,81.0
2019-10-22,0.0,,83.0,33.0,48.0,37.0,0.0,77.0,49.0,75.0,68.0
2019-10-23,0.0,,63.0,26.0,52.0,33.0,0.0,77.0,60.0,74.0,78.0
2019-10-24,0.0,,71.0,19.0,45.0,28.0,12.0,59.0,49.0,68.0,61.0
2019-10-25,0.0,,66.0,19.0,40.0,25.0,0.0,59.0,46.0,54.0,61.0
2019-10-26,0.0,,43.0,16.0,37.0,20.0,0.0,50.0,34.0,57.0,51.0
2019-10-27,0.0,,22.0,6.0,29.0,17.0,0.0,39.0,29.0,39.0,54.0
2019-10-28,0.0,,51.0,16.0,37.0,21.0,0.0,59.0,39.0,52.0,63.0
2019-10-29,0.0,,66.0,19.0,44.0,29.0,0.0,60.0,33.0,60.0,66.0
2019-10-30,19.0,,63.0,27.0,48.0,30.0,0.0,75.0,48.0,78.0,62.0
2019-10-31,0.0,,78.0,20.0,51.0,31.0,0.0,72.0,48.0,68.0,68.0
2019-11-01,0.0,,64.0,21.0,48.0,31.0,0.0,67.0,50.0,67.0,70.0
2019-11-02,0.0,,51.0,20.0,46.0,30.0,0.0,77.0,41.0,50.0,57.0
2019-11-03,0.0,,70.0,17.0,37.0,23.0,0.0,56.0,38.0,53.0,56.0
2019-11-04,0.0,,90.0,20.0,52.0,28.0,0.0,83.0,57.0,78.0,67.0
2019-11-05,0.0,,65.0,24.0,54.0,33.0,0.0,84.0,55.0,78.0,67.0
2019-11-06,0.0,,95.0,26.0,50.0,33.0,25.0,80.0,60.0,74.0,68.0
2019-11-07,0.0,,77.0,28.0,51.0,32.0,0.0,78.0,55.0,68.0,65.0
2019-11-08,0.0,,60.0,31.0,48.0,35.0,0.0,75.0,43.0,63.0,66.0
2019-11-09,0.0,,48.0,15.0,41.0,25.0,0.0,59.0,35.0,55.0,55.0
2019-11-10,0.0,,52.0,20.0,37.0,26.0,0.0,58.0,33.0,57.0,57.0
2019-11-11,0.0,,98.0,26.0,53.0,32.0,0.0,83.0,52.0,63.0,75.0
2019-11-12,0.0,,78.0,27.0,55.0,32.0,0.0,84.0,56.0,73.0,75.0
2019-11-13,0.0,,79.0,24.0,57.0,34.0,0.0,83.0,56.0,80.0,72.0
2019-11-14,18.0,,70.0,26.0,50.0,36.0,0.0,76.0,48.0,76.0,65.0
2019-11-15,0.0,,78.0,33.0,50.0,32.0,0.0,73.0,57.0,72.0,64.0
2019-11-16,0.0,,66.0,20.0,47.0,26.0,0.0,76.0,38.0,68.0,60.0
2019-11-17,0.0,,62.0,21.0,40.0,33.0,0.0,67.0,38.0,68.0,62.0
2019-11-18,0.0,,88.0,25.0,57.0,41.0,0.0,84.0,55.0,74.0,73.0
2019-11-19,0.0,,100.0,32.0,61.0,39.0,0.0,84.0,61.0,64.0,71.0
2019-11-20,0.0,,76.0,36.0,57.0,40.0,0.0,75.0,59.0,81.0,68.0
2019-11-21,0.0,,73.0,27.0,58.0,38.0,0.0,86.0,52.0,81.0,71.0
2019-11-22,19.0,,57.0,23.0,50.0,32.0,0.0,75.0,47.0,71.0,71.0
2019-11-23,0.0,,41.0,18.0,41.0,24.0,0.0,62.0,44.0,64.0,59.0
2019-11-24,0.0,,64.0,20.0,40.0,27.0,0.0,56.0,32.0,62.0,58.0
2019-11-25,20.0,,76.0,27.0,59.0,34.0,0.0,87.0,51.0,84.0,72.0
2019-11-26,0.0,,80.0,33.0,50.0,35.0,0.0,86.0,59.0,78.0,74.0
2019-11-27,0.0,,81.0,31.0,56.0,39.0,0.0,79.0,52.0,83.0,76.0
2019-11-28,0.0,,81.0,31.0,52.0,39.0,0.0,77.0,55.0,68.0,77.0
2019-11-29,0.0,,74.0,29.0,52.0,40.0,0.0,73.0,50.0,72.0,77.0
2019-11-30,0.0,,61.0,24.0,44.0,30.0,0.0,77.0,42.0,62.0,65.0
2019-12-01,0.0,,55.0,17.0,43.0,25.0,0.0,63.0,48.0,66.0,60.0
2019-12-02,20.0,,77.0,31.0,58.0,38.0,0.0,86.0,65.0,69.0,78.0
2019-12-03,0.0,,80.0,26.0,55.0,30.0,13.0,86.0,57.0,76.0,71.0
2019-12-04,0.0,,83.0,30.0,55.0,40.0,0.0,85.0,62.0,88.0,84.0
2019-12-05,0.0,,94.0,25.0,54.0,44.0,14.0,81.0,50.0,68.0,72.0
2019-12-06,0.0,,49.0,23.0,50.0,31.0,0.0,73.0,52.0,68.0,66.0
2019-12-07,0.0,,60.0,25.0,46.0,24.0,0.0,72.0,43.0,63.0,61.0
2019-12-08,0.0,,69.0,17.0,37.0,24.0,0.0,54.0,21.0,57.0,56.0
2019-12-09,0.0,,77.0,32.0,52.0,36.0,0.0,82.0,52.0,73.0,72.0
2019-12-10,0.0,,69.0,26.0,52.0,40.0,0.0,81.0,50.0,83.0,72.0
2019-12-11,0.0,,73.0,28.0,54.0,35.0,0.0,74.0,47.0,76.0,68.0
2019-12-12,0.0,,93.0,27.0,52.0,33.0,0.0,77.0,59.0,81.0,72.0
2019-12-13,0.0,,80.0,28.0,50.0,33.0,14.0,82.0,55.0,88.0,72.0
2019-12-14,0.0,,57.0,23.0,47.0,25.0,0.0,65.0,51.0,55.0,66.0
2019-12-15,0.0,,63.0,27.0,39.0,26.0,0.0,55.0,36.0,64.0,55.0
2019-12-16,0.0,,89.0,33.0,51.0,34.0,0.0,86.0,52.0,74.0,69.0
2019-12-17,0.0,,75.0,34.0,57.0,34.0,0.0,87.0,58.0,63.0,68.0
2019-12-18,0.0,,70.0,29.0,51.0,32.0,0.0,73.0,50.0,63.0,71.0
2019-12-19,0.0,,65.0,34.0,55.0,35.0,0.0,76.0,52.0,69.0,72.0
2019-12-20,0.0,,76.0,22.0,49.0,34.0,0.0,77.0,46.0,70.0,72.0
2019-12-21,0.0,,56.0,23.0,46.0,26.0,0.0,71.0,47.0,61.0,67.0
2019-12-22,0.0,,51.0,16.0,36.0,19.0,0.0,54.0,26.0,51.0,56.0
2019-12-23,0.0,,73.0,25.0,47.0,27.0,0.0,79.0,48.0,67.0,61.0
2019-12-24,0.0,,67.0,26.0,46.0,28.0,0.0,78.0,57.0,69.0,67.0
2019-12-25,0.0,,58.0,18.0,42.0,25.0,0.0,66.0,37.0,49.0,60.0
2019-12-26,0.0,,67.0,22.0,46.0,27.0,0.0,84.0,41.0,52.0,69.0
2019-12-27,0.0,,66.0,23.0,48.0,30.0,0.0,81.0,52.0,73.0,66.0
2019-12-28,0.0,,51.0,25.0,46.0,23.0,0.0,73.0,44.0,50.0,55.0
2019-12-29,0.0,,42.0,15.0,43.0,25.0,15.0,61.0,41.0,51.0,56.0
2019-12-30,0.0,,61.0,24.0,48.0,30.0,0.0,85.0,52.0,70.0,63.0
2019-12-31,0.0,,46.0,16.0,40.0,25.0,0.0,69.0,40.0,52.0,63.0
