date,BRK.B,overlap,JPM,BAC,WFC,MS,BLK,GS,SCHW,C,SPGI
2019-05-26,4.0,1.0,6.0,6.0,11.0,72.0,53.0,18.0,9.0,81.0,28.0
2019-05-27,0.0,1.0,13.0,7.0,8.0,65.0,63.0,17.0,31.0,82.0,8.0
2019-05-28,38.0,1.0,26.0,7.0,10.0,74.0,68.0,15.0,8.0,83.0,0.0
2019-05-29,34.0,1.0,33.0,7.0,14.0,73.0,65.0,16.0,44.0,86.0,8.0
2019-05-30,30.0,1.0,23.0,7.0,16.0,73.0,55.0,16.0,14.0,81.0,32.0
2019-05-31,32.0,1.0,30.0,7.0,37.0,74.0,69.0,19.0,23.0,81.0,0.0
2019-06-01,13.0,1.0,8.0,7.0,9.0,61.0,50.0,16.0,10.0,79.0,10.0
2019-06-02,0.0,1.0,18.0,8.0,14.0,58.0,56.0,17.0,53.0,82.0,9.0
2019-06-03,30.0,1.0,37.0,8.0,16.0,72.0,63.0,18.0,19.0,83.0,32.0
2019-06-04,49.0,1.0,30.0,9.0,19.0,70.0,69.0,15.0,8.0,84.0,0.0
2019-06-05,31.0,1.0,21.0,8.0,16.0,71.0,68.0,16.0,0.0,83.0,8.0
2019-06-06,28.0,1.0,27.0,8.0,12.0,73.0,60.0,18.0,36.0,83.0,33.0
2019-06-07,28.0,1.0,30.0,8.0,24.0,72.0,57.0,17.0,21.0,79.0,8.0
2019-06-08,22.0,1.0,20.0,8.0,20.0,60.0,70.0,19.0,7.0,79.0,9.0
2019-06-09,9.0,1.0,16.0,8.0,10.0,58.0,49.0,15.0,16.0,80.0,0.0
2019-06-10,19.0,1.0,30.0,10.0,30.0,71.0,65.0,18.0,14.0,84.0,0.0
2019-06-11,34.0,1.0,38.0,9.0,15.0,71.0,85.0,20.0,22.0,83.0,8.0
2019-06-12,16.0,1.0,25.0,10.0,26.0,71.0,47.0,19.0,14.0,84.0,24.0
2019-06-13,11.0,1.0,30.0,11.0,19.0,68.0,61.0,17.0,26.0,81.0,8.0
2019-06-14,15.0,1.0,33.0,12.0,20.0,68.0,75.0,18.0,45.0,81.0,16.0
2019-06-15,0.0,1.0,21.0,12.0,12.0,60.0,76.0,17.0,9.0,78.0,0.0
2019-06-16,0.0,1.0,12.0,15.0,8.0,57.0,64.0,15.0,16.0,77.0,0.0
2019-06-17,15.0,1.0,32.0,31.0,27.0,74.0,83.0,16.0,34.0,85.0,0.0
2019-06-18,30.0,1.0,46.0,24.0,28.0,73.0,74.0,17.0,12.0,87.0,24.0
2019-06-19,22.0,1.0,28.0,19.0,20.0,73.0,81.0,15.0,14.0,83.0,24.0
2019-06-20,31.0,1.0,35.0,18.0,21.0,68.0,70.0,16.0,22.0,79.0,16.0
2019-06-21,8.0,1.0,34.0,17.0,20.0,74.0,66.0,15.0,35.0,78.0,0.0
2019-06-22,9.0,1.0,13.0,12.0,15.0,65.0,70.0,16.0,16.0,78.0,19.0
2019-06-23,4.0,1.0,8.0,11.0,9.0,56.0,74.0,16.0,10.0,77.0,0.0
2019-06-24,15.0,1.0,32.0,12.0,20.0,72.0,58.0,16.0,20.0,85.0,0.0
2019-06-25,34.0,1.0,42.0,9.0,23.0,74.0,62.0,15.0,28.0,85.0,8.0
2019-06-26,22.0,1.0,42.0,8.0,19.0,72.0,79.0,17.0,6.0,85.0,8.0
2019-06-27,27.0,1.0,28.0,8.0,22.0,77.0,81.0,15.0,14.0,82.0,0.0
2019-06-28,12.0,1.0,30.0,9.0,27.0,73.0,62.0,16.0,15.0,84.0,8.0
2019-06-29,0.0,1.0,10.0,8.0,20.0,65.0,57.0,16.0,7.0,79.0,0.0
2019-06-30,18.0,1.0,11.0,8.0,13.0,61.0,63.0,15.0,7.0,78.0,10.0
2019-07-01,31.0,1.0,40.0,14.0,31.0,73.0,80.0,15.0,54.0,81.0,48.0
2019-07-02,15.0,1.0,40.0,11.0,25.0,73.0,55.0,16.0,53.0,84.0,0.0
2019-07-03,42.0,1.0,40.0,14.0,15.0,71.0,80.0,15.0,22.0,83.0,0.0
2019-07-04,16.0,1.0,24.0,19.0,17.0,65.0,74.0,15.0,40.0,82.0,8.0
2019-07-05,24.0,1.0,30.0,73.0,25.0,70.0,76.0,16.0,27.0,80.0,8.0
2019-07-06,4.0,1.0,16.0,15.0,9.0,69.0,70.0,17.0,19.0,79.0,0.0
2019-07-07,4.0,1.0,6.0,13.0,16.0,80.0,52.0,16.0,41.0,76.0,9.0
2019-07-08,30.0,1.0,29.0,37.0,32.0,75.0,65.0,17.0,20.0,82.0,8.0
2019-07-09,23.0,1.0,30.0,17.0,23.0,72.0,74.0,16.0,20.0,82.0,25.0
2019-07-10,16.0,1.0,36.0,17.0,12.0,86.0,78.0,17.0,28.0,82.0,41.0
2019-07-11,26.0,1.0,38.0,13.0,23.0,84.0,82.0,17.0,20.0,82.0,0.0
2019-07-12,12.0,1.0,47.0,10.0,26.0,77.0,97.0,17.0,21.0,79.0,51.0
2019-07-13,9.0,1.0,12.0,8.0,13.0,64.0,73.0,16.0,0.0,78.0,0.0
2019-07-14,5.0,1.0,18.0,7.0,15.0,60.0,56.0,16.0,39.0,78.0,0.0
2019-07-15,11.0,1.0,54.0,7.0,43.0,72.0,87.0,16.0,40.0,83.0,16.0
2019-07-16,32.0,,76.0,7.0,41.0,70.0,72.0,18.0,35.0,85.0,0.0
2019-07-17,24.0,,41.0,7.0,35.0,75.0,67.0,16.0,0.0,82.0,33.0
2019-07-18,33.0,,35.0,13.0,29.0,71.0,82.0,19.0,24.0,81.0,0.0
2019-07-19,26.0,,19.0,7.0,28.0,70.0,66.0,23.0,25.0,79.0,0.0
2019-07-20,19.0,,17.0,7.0,23.0,63.0,76.0,18.0,28.0,76.0,0.0
2019-07-21,0.0,,13.0,7.0,10.0,56.0,77.0,18.0,14.0,77.0,0.0
2019-07-22,33.0,,27.0,7.0,49.0,73.0,69.0,18.0,48.0,80.0,0.0
2019-07-23,24.0,,26.0,6.0,22.0,71.0,71.0,18.0,35.0,82.0,16.0
2019-07-24,59.0,,39.0,6.0,18.0,70.0,80.0,18.0,37.0,80.0,34.0
2019-07-25,34.0,,36.0,7.0,30.0,70.0,68.0,20.0,38.0,84.0,17.0
2019-07-26,0.0,,29.0,7.0,19.0,64.0,60.0,16.0,13.0,80.0,17.0
2019-07-27,9.0,,21.0,5.0,15.0,62.0,64.0,14.0,0.0,79.0,19.0
2019-07-28,0.0,,15.0,5.0,12.0,55.0,47.0,18.0,28.0,80.0,0.0
2019-07-29,41.0,,17.0,7.0,18.0,66.0,80.0,16.0,24.0,77.0,17.0
2019-07-30,8.0,,34.0,7.0,36.0,72.0,73.0,16.0,0.0,82.0,0.0
2019-07-31,0.0,,37.0,6.0,27.0,68.0,68.0,17.0,48.0,81.0,33.0
2019-08-01,49.0,,32.0,6.0,25.0,67.0,58.0,17.0,24.0,79.0,100.0
2019-08-02,43.0,,19.0,6.0,19.0,67.0,62.0,17.0,25.0,81.0,17.0
2019-08-03,9.0,,13.0,6.0,5.0,58.0,54.0,26.0,0.0,79.0,0.0
2019-08-04,19.0,,9.0,6.0,10.0,52.0,64.0,17.0,41.0,75.0,0.0
2019-08-05,41.0,,35.0,8.0,18.0,69.0,76.0,16.0,48.0,79.0,0.0
2019-08-06,58.0,,36.0,6.0,36.0,66.0,75.0,18.0,0.0,83.0,17.0
2019-08-07,16.0,,31.0,6.0,33.0,71.0,54.0,25.0,12.0,79.0,0.0
2019-08-08,24.0,,40.0,6.0,51.0,64.0,67.0,18.0,24.0,77.0,17.0
2019-08-09,51.0,,24.0,6.0,14.0,64.0,48.0,16.0,25.0,79.0,17.0
2019-08-10,9.0,,11.0,5.0,15.0,54.0,62.0,17.0,13.0,80.0,0.0
2019-08-11,0.0,,9.0,5.0,8.0,50.0,73.0,26.0,28.0,76.0,0.0
2019-08-12,17.0,,17.0,5.0,36.0,71.0,57.0,17.0,0.0,82.0,0.0
2019-08-13,32.0,,26.0,6.0,39.0,70.0,66.0,18.0,36.0,81.0,16.0
2019-08-14,16.0,,52.0,6.0,27.0,71.0,65.0,18.0,0.0,81.0,0.0
2019-08-15,49.0,,28.0,5.0,29.0,68.0,73.0,18.0,37.0,76.0,0.0
2019-08-16,59.0,,22.0,6.0,20.0,66.0,72.0,29.0,13.0,81.0,0.0
2019-08-17,9.0,,6.0,6.0,10.0,57.0,59.0,19.0,13.0,79.0,0.0
2019-08-18,0.0,,13.0,5.0,25.0,53.0,71.0,16.0,0.0,85.0,0.0
2019-08-19,48.0,,30.0,6.0,47.0,71.0,72.0,17.0,12.0,86.0,0.0
2019-08-20,16.0,,24.0,6.0,35.0,67.0,80.0,17.0,23.0,86.0,0.0
2019-08-21,32.0,,35.0,6.0,26.0,67.0,48.0,17.0,23.0,84.0,32.0
2019-08-22,32.0,,42.0,6.0,41.0,68.0,71.0,17.0,12.0,84.0,0.0
2019-08-23,41.0,,17.0,6.0,20.0,68.0,78.0,17.0,13.0,81.0,0.0
2019-08-24,0.0,,13.0,5.0,20.0,59.0,54.0,19.0,0.0,80.0,0.0
2019-08-25,0.0,,6.0,5.0,20.0,52.0,41.0,31.0,13.0,84.0,0.0
2019-08-26,8.0,,30.0,6.0,59.0,67.0,66.0,20.0,0.0,89.0,0.0
2019-08-27,31.0,,38.0,6.0,13.0,73.0,75.0,19.0,23.0,86.0,0.0
2019-08-28,24.0,,21.0,5.0,21.0,72.0,72.0,17.0,46.0,82.0,0.0
2019-08-29,39.0,,35.0,6.0,32.0,71.0,51.0,22.0,12.0,86.0,32.0
2019-08-30,40.0,,24.0,7.0,19.0,69.0,90.0,30.0,0.0,77.0,32.0
2019-08-31,9.0,,19.0,7.0,3.0,58.0,56.0,23.0,13.0,77.0,0.0
2019-09-01,9.0,,18.0,5.0,12.0,54.0,76.0,29.0,0.0,79.0,0.0
2019-09-02,8.0,,21.0,7.0,24.0,61.0,66.0,26.0,0.0,80.0,0.0
2019-09-03,31.0,,48.0,10.0,14.0,71.0,68.0,18.0,11.0,83.0,0.0
2019-09-04,22.0,,32.0,7.0,28.0,69.0,82.0,24.0,33.0,86.0,15.0
2019-09-05,38.0,,36.0,6.0,32.0,67.0,60.0,17.0,11.0,83.0,0.0
2019-09-06,24.0,,27.0,6.0,28.0,67.0,57.0,17.0,34.0,83.0,63.0
2019-09-07,9.0,,14.0,6.0,17.0,56.0,61.0,16.0,52.0,82.0,0.0
2019-09-08,9.0,,9.0,5.0,19.0,53.0,65.0,16.0,0.0,84.0,0.0
2019-09-09,0.0,,25.0,6.0,25.0,68.0,86.0,17.0,44.0,89.0,15.0
2019-09-10,22.0,,27.0,6.0,32.0,72.0,58.0,15.0,11.0,85.0,0.0
2019-09-11,31.0,,31.0,6.0,31.0,72.0,72.0,16.0,23.0,86.0,0.0
2019-09-12,39.0,,34.0,6.0,19.0,76.0,100.0,18.0,23.0,87.0,0.0
2019-09-13,24.0,,30.0,6.0,36.0,69.0,55.0,32.0,35.0,80.0,16.0
2019-09-14,18.0,,12.0,6.0,12.0,59.0,71.0,20.0,0.0,82.0,0.0
2019-09-15,0.0,,12.0,5.0,21.0,53.0,65.0,16.0,26.0,86.0,18.0
2019-09-16,15.0,,27.0,6.0,27.0,69.0,61.0,17.0,11.0,87.0,15.0
2019-09-17,44.0,,24.0,5.0,24.0,69.0,81.0,18.0,11.0,83.0,15.0
2019-09-18,22.0,,26.0,6.0,35.0,69.0,78.0,40.0,11.0,88.0,0.0
2019-09-19,38.0,,29.0,5.0,39.0,73.0,61.0,19.0,11.0,88.0,15.0
2019-09-20,16.0,,27.0,6.0,32.0,67.0,67.0,18.0,23.0,84.0,32.0
2019-09-21,9.0,,5.0,5.0,7.0,57.0,55.0,17.0,13.0,80.0,0.0
2019-09-22,9.0,,14.0,5.0,9.0,52.0,57.0,28.0,13.0,85.0,0.0
2019-09-23,37.0,,39.0,6.0,26.0,70.0,63.0,19.0,22.0,87.0,15.0
2019-09-24,38.0,,42.0,6.0,27.0,67.0,74.0,18.0,22.0,88.0,15.0
2019-09-25,8.0,,24.0,5.0,28.0,68.0,68.0,17.0,33.0,90.0,15.0
2019-09-26,15.0,,31.0,6.0,45.0,67.0,61.0,16.0,11.0,88.0,15.0
2019-09-27,32.0,,32.0,6.0,45.0,68.0,61.0,19.0,35.0,85.0,0.0
2019-09-28,9.0,,17.0,5.0,26.0,57.0,82.0,100.0,13.0,80.0,0.0
2019-09-29,9.0,,12.0,6.0,19.0,56.0,52.0,26.0,0.0,87.0,17.0
2019-09-30,15.0,,23.0,6.0,27.0,71.0,74.0,21.0,11.0,90.0,15.0
2019-10-01,38.0,,41.0,6.0,35.0,67.0,58.0,58.0,56.0,88.0,0.0
2019-10-02,22.0,,37.0,5.0,24.0,70.0,58.0,28.0,33.0,86.0,45.0
2019-10-03,23.0,,46.0,5.0,37.0,71.0,58.0,16.0,56.0,86.0,15.0
2019-10-04,24.0,,34.0,5.0,19.0,68.0,64.0,16.0,81.0,86.0,16.0
2019-10-05,18.0,,5.0,5.0,14.0,60.0,48.0,29.0,26.0,78.0,0.0
2019-10-06,9.0,,12.0,5.0,12.0,54.0,56.0,16.0,13.0,84.0,0.0
2019-10-07,0.0,,37.0,5.0,12.0,71.0,72.0,15.0,44.0,86.0,0.0
2019-10-08,38.0,,31.0,6.0,23.0,67.0,60.0,14.0,11.0,90.0,15.0
2019-10-09,8.0,,26.0,5.0,31.0,69.0,70.0,13.0,34.0,88.0,0.0
2019-10-10,8.0,,30.0,5.0,28.0,66.0,62.0,14.0,11.0,86.0,0.0
2019-10-11,23.0,,31.0,5.0,21.0,66.0,60.0,14.0,12.0,86.0,0.0
2019-10-12,0.0,,10.0,5.0,14.0,61.0,81.0,15.0,38.0,80.0,0.0
2019-10-13,9.0,,5.0,6.0,21.0,51.0,45.0,15.0,0.0,82.0,0.0
2019-10-14,31.0,,34.0,6.0,37.0,68.0,67.0,14.0,23.0,86.0,15.0
2019-10-15,0.0,,71.0,6.0,34.0,68.0,76.0,15.0,33.0,89.0,30.0
2019-10-16,8.0,,42.0,6.0,20.0,68.0,79.0,14.0,0.0,88.0,15.0
2019-10-17,0.0,,36.0,6.0,31.0,66.0,66.0,16.0,45.0,87.0,16.0
2019-10-18,16.0,,30.0,6.0,32.0,69.0,55.0,27.0,12.0,88.0,16.0
2019-10-19,0.0,,9.0,5.0,14.0,64.0,76.0,17.0,25.0,82.0,17.0
2019-10-20,9.0,,12.0,5.0,12.0,54.0,63.0,14.0,0.0,80.0,0.0
2019-10-21,22.0,,34.0,5.0,25.0,68.0,75.0,17.0,32.0,84.0,0.0
2019-10-22,22.0,,44.0,6.0,16.0,65.0,69.0,49.0,43.0,86.0,29.0
2019-10-23,15.0,,27.0,5.0,20.0,68.0,59.0,25.0,0.0,93.0,0.0
2019-10-24,30.0,,32.0,5.0,27.0,68.0,60.0,16.0,0.0,86.0,0.0
2019-10-25,16.0,,33.0,5.0,28.0,67.0,77.0,16.0,23.0,82.0,32.0
2019-10-26,9.0,,17.0,5.0,23.0,56.0,49.0,17.0,0.0,76.0,0.0
2019-10-27,9.0,,7.0,5.0,14.0,49.0,61.0,55.0,38.0,79.0,34.0
2019-10-28,14.0,,34.0,5.0,37.0,67.0,73.0,16.0,33.0,83.0,0.0
2019-10-29,22.0,,39.0,5.0,18.0,64.0,51.0,15.0,33.0,85.0,30.0
2019-10-30,37.0,,36.0,5.0,34.0,65.0,52.0,15.0,33.0,82.0,15.0
2019-10-31,23.0,,38.0,5.0,34.0,65.0,58.0,13.0,23.0,83.0,0.0
2019-11-01,56.0,,34.0,6.0,24.0,65.0,86.0,25.0,23.0,81.0,0.0
2019-11-02,26.0,,7.0,5.0,12.0,59.0,48.0,15.0,13.0,79.0,17.0
2019-11-03,25.0,,12.0,5.0,32.0,52.0,59.0,16.0,13.0,83.0,0.0
2019-11-04,30.0,,44.0,6.0,28.0,67.0,71.0,15.0,11.0,86.0,15.0
2019-11-05,22.0,,29.0,6.0,22.0,68.0,65.0,17.0,11.0,86.0,30.0
2019-11-06,52.0,,22.0,6.0,24.0,75.0,54.0,36.0,33.0,90.0,0.0
2019-11-07,38.0,,27.0,5.0,38.0,70.0,70.0,27.0,33.0,85.0,15.0
2019-11-08,54.0,,44.0,5.0,31.0,65.0,54.0,16.0,34.0,84.0,16.0
2019-11-09,26.0,,17.0,4.0,14.0,53.0,68.0,25.0,0.0,79.0,17.0
2019-11-10,25.0,,17.0,4.0,5.0,48.0,58.0,16.0,0.0,84.0,0.0
2019-11-11,15.0,,36.0,5.0,40.0,68.0,70.0,13.0,22.0,85.0,45.0
2019-11-12,29.0,,24.0,5.0,32.0,68.0,77.0,14.0,11.0,87.0,0.0
2019-11-13,15.0,,20.0,6.0,18.0,69.0,61.0,13.0,0.0,93.0,15.0
2019-11-14,29.0,,27.0,6.0,18.0,67.0,71.0,14.0,33.0,86.0,45.0
2019-11-15,31.0,,50.0,6.0,15.0,65.0,63.0,14.0,23.0,85.0,0.0
2019-11-16,18.0,,5.0,5.0,23.0,73.0,71.0,17.0,0.0,82.0,0.0
2019-11-17,9.0,,9.0,5.0,30.0,55.0,59.0,14.0,38.0,85.0,0.0
2019-11-18,15.0,,28.0,6.0,22.0,71.0,77.0,14.0,22.0,90.0,15.0
2019-11-19,8.0,,26.0,6.0,14.0,69.0,60.0,16.0,0.0,89.0,30.0
2019-11-20,8.0,,31.0,5.0,28.0,70.0,63.0,14.0,11.0,90.0,31.0
2019-11-21,61.0,,38.0,6.0,19.0,67.0,73.0,14.0,56.0,89.0,46.0
2019-11-22,39.0,,30.0,5.0,25.0,64.0,68.0,27.0,12.0,84.0,31.0
2019-11-23,9.0,,10.0,5.0,9.0,56.0,55.0,17.0,13.0,79.0,17.0
2019-11-24,8.0,,8.0,5.0,32.0,51.0,75.0,15.0,13.0,85.0,34.0
2019-11-25,45.0,,24.0,6.0,25.0,67.0,78.0,14.0,44.0,88.0,15.0
2019-11-26,30.0,,42.0,5.0,18.0,64.0,61.0,27.0,77.0,88.0,30.0
2019-11-27,61.0,,26.0,6.0,12.0,66.0,83.0,16.0,23.0,88.0,15.0
2019-11-28,8.0,,22.0,6.0,19.0,58.0,63.0,13.0,23.0,85.0,0.0
2019-11-29,0.0,,30.0,5.0,19.0,59.0,86.0,13.0,23.0,83.0,31.0
2019-11-30,8.0,,10.0,6.0,16.0,54.0,84.0,16.0,0.0,81.0,0.0
2019-12-01,8.0,,10.0,5.0,17.0,50.0,52.0,29.0,12.0,83.0,0.0
2019-12-02,21.0,,29.0,5.0,27.0,64.0,73.0,17.0,32.0,88.0,15.0
2019-12-03,15.0,,30.0,6.0,26.0,63.0,70.0,14.0,11.0,86.0,15.0
2019-12-04,22.0,,20.0,5.0,28.0,67.0,78.0,19.0,23.0,89.0,15.0
2019-12-05,23.0,,23.0,5.0,27.0,70.0,67.0,17.0,33.0,89.0,0.0
2019-12-06,32.0,,46.0,5.0,21.0,69.0,63.0,16.0,23.0,86.0,0.0
2019-12-07,0.0,,3.0,5.0,14.0,57.0,80.0,24.0,13.0,77.0,0.0
2019-12-08,0.0,,9.0,4.0,16.0,48.0,58.0,15.0,13.0,82.0,0.0
2019-12-09,54.0,,23.0,5.0,19.0,72.0,61.0,16.0,11.0,86.0,0.0
2019-12-10,16.0,,26.0,5.0,25.0,64.0,60.0,16.0,11.0,84.0,0.0
2019-12-11,30.0,,38.0,5.0,25.0,68.0,72.0,32.0,0.0,88.0,46.0
2019-12-12,46.0,,32.0,5.0,25.0,67.0,65.0,25.0,33.0,86.0,0.0
2019-12-13,55.0,,38.0,6.0,30.0,67.0,80.0,15.0,34.0,85.0,0.0
2019-12-14,17.0,,31.0,5.0,12.0,59.0,87.0,27.0,13.0,76.0,0.0
2019-12-15,8.0,,8.0,5.0,27.0,50.0,58.0,17.0,0.0,81.0,17.0
2019-12-16,15.0,,46.0,6.0,23.0,70.0,72.0,16.0,44.0,84.0,76.0
2019-12-17,22.0,,26.0,6.0,39.0,67.0,71.0,24.0,56.0,86.0,31.0
2019-12-18,22.0,,36.0,7.0,12.0,65.0,68.0,18.0,44.0,82.0,0.0
2019-12-19,62.0,,33.0,5.0,30.0,66.0,71.0,15.0,34.0,82.0,16.0
2019-12-20,33.0,,32.0,6.0,22.0,70.0,72.0,16.0,12.0,82.0,17.0
2019-12-21,18.0,,21.0,5.0,12.0,57.0,73.0,25.0,38.0,75.0,17.0
2019-12-22,9.0,,2.0,4.0,9.0,49.0,69.0,16.0,13.0,73.0,0.0
2019-12-23,32.0,,23.0,5.0,17.0,65.0,78.0,16.0,36.0,77.0,0.0
2019-12-24,18.0,,35.0,5.0,7.0,54.0,68.0,15.0,13.0,79.0,0.0
2019-12-25,28.0,,6.0,5.0,8.0,51.0,49.0,15.0,28.0,78.0,0.0
2019-12-26,34.0,,24.0,5.0,23.0,64.0,75.0,16.0,0.0,79.0,17.0
2019-12-27,41.0,,30.0,6.0,16.0,67.0,82.0,18.0,0.0,78.0,17.0
2019-12-28,9.0,,19.0,5.0,9.0,59.0,73.0,28.0,13.0,76.0,35.0
2019-12-29,0.0,,17.0,5.0,7.0,53.0,82.0,17.0,0.0,72.0,0.0
2019-12-30,8.0,,24.0,5.0,19.0,65.0,87.0,17.0,0.0,77.0,16.0
2019-12-31,0.0,,19.0,5.0,28.0,59.0,47.0,15.0,38.0,74.0,17.0
